4-Mar-09,3.38,3.59,3.31,3.32,70555812,2011-11-28 17:13:58.023016,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
5-Mar-09,3.25,3.29,2.99,3.07,34456316,2011-11-28 17:13:58.022885,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
6-Mar-09,3.13,3.23,2.82,3.04,32204724,2011-11-28 17:13:58.022742,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
9-Mar-09,2.99,3.23,2.96,3.12,41198992,2011-11-28 17:13:58.022609,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
10-Mar-09,3.26,3.54,3.22,3.54,47162542,2011-11-28 17:13:58.022471,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
11-Mar-09,3.67,3.67,3.50,3.53,29594082,2011-11-28 17:13:58.022352,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
12-Mar-09,3.65,3.88,3.57,3.83,61391402,2011-11-28 17:13:58.022231,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
13-Mar-09,3.95,4.20,3.81,4.14,50275998,2011-11-28 17:13:58.022098,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
16-Mar-09,3.98,4.09,3.55,3.57,61425063,2011-11-28 17:13:58.021957,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
17-Mar-09,3.55,3.62,3.37,3.62,45278191,2011-11-28 17:13:58.021837,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
18-Mar-09,3.63,3.93,3.59,3.75,39005534,2011-11-28 17:13:58.021716,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
19-Mar-09,3.92,3.96,3.59,3.79,37545089,2011-11-28 17:13:58.021595,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
20-Mar-09,3.81,3.88,3.45,3.45,43145617,2011-11-28 17:13:58.021474,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
23-Mar-09,3.59,3.94,3.54,3.70,51504179,2011-11-28 17:13:58.021353,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
24-Mar-09,3.62,3.92,3.57,3.69,29541370,2011-11-28 17:13:58.021233,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
25-Mar-09,3.83,3.83,3.51,3.70,37091060,2011-11-28 17:13:58.021109,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
26-Mar-09,3.77,3.95,3.65,3.91,30242037,2011-11-28 17:13:58.020950,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
27-Mar-09,3.83,4.05,3.75,3.96,26830690,2011-11-28 17:13:58.020816,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
30-Mar-09,3.89,3.91,3.41,3.57,41262245,2011-11-28 17:13:58.020682,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
31-Mar-09,3.60,3.70,3.50,3.57,26991628,2011-11-28 17:13:58.020546,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
1-Apr-09,3.54,3.99,3.49,3.97,38705365,2011-11-28 17:13:58.020409,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
2-Apr-09,4.18,4.57,4.04,4.28,68020054,2011-11-28 17:13:58.020274,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
3-Apr-09,4.43,4.48,4.07,4.19,39751345,2011-11-28 17:13:58.020127,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
6-Apr-09,4.15,4.42,4.00,4.41,31287171,2011-11-28 17:13:58.019994,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
7-Apr-09,4.30,4.49,4.26,4.35,36776757,2011-11-28 17:13:58.019859,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
8-Apr-09,4.48,4.49,4.14,4.19,29393003,2011-11-28 17:13:58.019724,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
9-Apr-09,4.36,4.40,4.19,4.29,29441838,2011-11-28 17:13:58.019592,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
10-Apr-09,4.29,4.29,4.29,4.29,0,2011-11-28 17:13:58.019452,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
13-Apr-09,4.20,4.33,4.07,4.19,18163629,2011-11-28 17:13:58.019327,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
14-Apr-09,4.19,4.28,4.00,4.03,21342852,2011-11-28 17:13:58.019199,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
15-Apr-09,4.00,4.25,3.91,4.23,27601165,2011-11-28 17:13:58.019078,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
16-Apr-09,4.24,4.24,4.06,4.13,23477931,2011-11-28 17:13:58.018958,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
17-Apr-09,4.12,4.20,4.01,4.11,22585382,2011-11-28 17:13:58.018836,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
20-Apr-09,4.06,4.10,3.79,3.87,26900299,2011-11-28 17:13:58.018697,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
21-Apr-09,3.81,4.27,3.79,4.25,38781497,2011-11-28 17:13:58.018544,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
22-Apr-09,4.20,4.34,4.15,4.15,24636445,2011-11-28 17:13:58.018409,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
23-Apr-09,4.19,4.23,3.92,4.19,28169260,2011-11-28 17:13:58.018274,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
24-Apr-09,4.09,4.23,4.03,4.18,18478777,2011-11-28 17:13:58.018139,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
27-Apr-09,4.12,4.23,4.05,4.09,17427482,2011-11-28 17:13:58.018002,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
28-Apr-09,4.08,4.21,4.01,4.16,26498871,2011-11-28 17:13:58.017860,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
29-Apr-09,4.20,4.40,4.16,4.24,30160725,2011-11-28 17:13:58.017726,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
