7-Apr-09,18.78,19.11,18.65,18.97,1801389,2011-11-28 17:10:29.882840,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
8-Apr-09,18.99,19.41,18.99,19.33,1747273,2011-11-28 17:10:29.882693,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
9-Apr-09,19.63,19.93,19.41,19.62,1702096,2011-11-28 17:10:29.882561,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
10-Apr-09,19.62,19.62,19.62,19.62,0,2011-11-28 17:10:29.882414,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
13-Apr-09,19.54,19.73,19.04,19.35,1706547,2011-11-28 17:10:29.882300,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
14-Apr-09,19.17,19.52,19.00,19.36,1953534,2011-11-28 17:10:29.882175,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
15-Apr-09,19.32,19.78,19.23,19.69,2756803,2011-11-28 17:10:29.882050,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
16-Apr-09,19.78,20.50,19.77,20.32,3772889,2011-11-28 17:10:29.881924,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
17-Apr-09,20.42,20.64,20.00,20.20,2993043,2011-11-28 17:10:29.881765,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
20-Apr-09,20.00,20.31,19.80,20.04,1969430,2011-11-28 17:10:29.881625,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
