17-Mar-09,9.22,9.58,9.03,9.55,5248450,2011-11-28 17:12:41.933078,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
18-Mar-09,9.47,10.04,9.26,9.97,7913874,2011-11-28 17:12:41.932958,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
19-Mar-09,10.31,11.40,10.31,11.00,14176057,2011-11-28 17:12:41.932836,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
20-Mar-09,11.07,11.12,10.17,10.33,9295665,2011-11-28 17:12:41.932692,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
23-Mar-09,10.66,11.60,10.53,11.49,9878965,2011-11-28 17:12:41.932541,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
24-Mar-09,11.27,11.27,10.64,11.01,7664806,2011-11-28 17:12:41.932400,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
25-Mar-09,10.97,11.75,10.53,11.04,8268961,2011-11-28 17:12:41.932263,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
26-Mar-09,11.21,11.89,10.91,11.05,10219348,2011-11-28 17:12:41.932137,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
27-Mar-09,10.74,10.86,10.33,10.69,5596386,2011-11-28 17:12:41.932007,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
30-Mar-09,10.24,10.34,9.79,9.93,6540849,2011-11-28 17:12:41.931882,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
31-Mar-09,10.09,10.29,9.93,9.99,9132519,2011-11-28 17:12:41.931759,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
1-Apr-09,9.79,10.33,9.38,10.25,8366312,2011-11-28 17:12:41.931636,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
2-Apr-09,10.73,11.35,10.72,11.02,7773098,2011-11-28 17:12:41.931515,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
3-Apr-09,11.06,12.25,10.96,12.04,10633308,2011-11-28 17:12:41.931387,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
6-Apr-09,11.84,11.84,11.23,11.49,6994886,2011-11-28 17:12:41.931246,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
7-Apr-09,11.26,11.56,10.90,11.25,6630700,2011-11-28 17:12:41.931121,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
8-Apr-09,11.29,11.78,10.98,11.62,7093283,2011-11-28 17:12:41.930994,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
9-Apr-09,12.04,12.45,11.95,12.44,7799831,2011-11-28 17:12:41.930869,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
10-Apr-09,12.44,12.44,12.44,12.44,0,2011-11-28 17:12:41.930743,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
13-Apr-09,12.18,12.33,11.50,12.18,8415504,2011-11-28 17:12:41.930626,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
14-Apr-09,12.54,13.15,12.24,12.67,14000148,2011-11-28 17:12:41.930500,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
15-Apr-09,12.61,13.48,12.61,13.46,12764898,2011-11-28 17:12:41.930371,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
16-Apr-09,13.52,14.71,13.22,14.57,15520095,2011-11-28 17:12:41.930243,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
17-Apr-09,14.50,15.33,14.11,15.21,15143518,2011-11-28 17:12:41.930116,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
20-Apr-09,14.72,14.76,13.22,13.41,13630426,2011-11-28 17:12:41.929987,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
